System,Latency_ms
AO-PQ (Pure ADC Multi-Epoch),0.3982920025009662
Static PQ (Pure ADC),0.4075420001754537
AO-PQ (Pure ADC Multi-Epoch),0.3828750050161034
Static PQ (Pure ADC),0.3873329987982288
AO-PQ (Pure ADC Multi-Epoch),0.596290992689319
Static PQ (Pure ADC),1.3030840054852888
AO-PQ (Pure ADC Multi-Epoch),0.308374990709126
Static PQ (Pure ADC),0.3456250124145299
AO-PQ (Pure ADC Multi-Epoch),0.6989999965298921
Static PQ (Pure ADC),0.39250000554602593
AO-PQ (Pure ADC Multi-Epoch),0.49649999709799886
Static PQ (Pure ADC),0.39845900028012693
AO-PQ (Pure ADC Multi-Epoch),0.34074998984578997
Static PQ (Pure ADC),0.4950420116074383
AO-PQ (Pure ADC Multi-Epoch),0.3844579914584756
Static PQ (Pure ADC),0.426208003773354
AO-PQ (Pure ADC Multi-Epoch),0.7196249935077503
Static PQ (Pure ADC),0.6633339944528416
AO-PQ (Pure ADC Multi-Epoch),0.5933329957770184
Static PQ (Pure ADC),0.49937500443775207
AO-PQ (Pure ADC Multi-Epoch),0.7991250022314489
Static PQ (Pure ADC),0.34679099917411804
AO-PQ (Pure ADC Multi-Epoch),0.6345419969875365
Static PQ (Pure ADC),0.9711249877000228
AO-PQ (Pure ADC Multi-Epoch),0.48245899961329997
Static PQ (Pure ADC),0.40604198875371367
AO-PQ (Pure ADC Multi-Epoch),0.4029580013593659
Static PQ (Pure ADC),0.6652080046478659
AO-PQ (Pure ADC Multi-Epoch),0.720875003025867
Static PQ (Pure ADC),1.3905829982832074
AO-PQ (Pure ADC Multi-Epoch),0.48504100413993
Static PQ (Pure ADC),0.45629100350197405
AO-PQ (Pure ADC Multi-Epoch),0.42491700151003897
Static PQ (Pure ADC),0.4607500013662502
AO-PQ (Pure ADC Multi-Epoch),0.5707910022465512
Static PQ (Pure ADC),0.7110000005923212
AO-PQ (Pure ADC Multi-Epoch),0.4418749886099249
Static PQ (Pure ADC),0.8144580060616136
AO-PQ (Pure ADC Multi-Epoch),0.490083999466151
Static PQ (Pure ADC),0.4574579943437129
AO-PQ (Pure ADC Multi-Epoch),0.4604580026352778
Static PQ (Pure ADC),0.417709001339972
AO-PQ (Pure ADC Multi-Epoch),0.4594589991029352
Static PQ (Pure ADC),0.42233300337102264
AO-PQ (Pure ADC Multi-Epoch),0.3672499879030511
Static PQ (Pure ADC),0.4697499971371144
AO-PQ (Pure ADC Multi-Epoch),0.38895900070201606
Static PQ (Pure ADC),0.6667919951723889
AO-PQ (Pure ADC Multi-Epoch),0.6652920128544793
Static PQ (Pure ADC),0.6759579991921782
AO-PQ (Pure ADC Multi-Epoch),0.5511670024134219
Static PQ (Pure ADC),0.41524998960085213
AO-PQ (Pure ADC Multi-Epoch),0.6977080047363415
Static PQ (Pure ADC),0.39183400804176927
AO-PQ (Pure ADC Multi-Epoch),0.4222919960739091
Static PQ (Pure ADC),0.8791250002104789
AO-PQ (Pure ADC Multi-Epoch),0.44345798960421234
Static PQ (Pure ADC),0.42300000495743006
AO-PQ (Pure ADC Multi-Epoch),0.44695899123325944
Static PQ (Pure ADC),0.5691669939551502
AO-PQ (Pure ADC Multi-Epoch),0.6013749953126535
Static PQ (Pure ADC),0.6743330013705418
AO-PQ (Pure ADC Multi-Epoch),0.38208400656003505
Static PQ (Pure ADC),0.9875419927993789
AO-PQ (Pure ADC Multi-Epoch),0.45891699846833944
Static PQ (Pure ADC),0.3933749976567924
AO-PQ (Pure ADC Multi-Epoch),0.39687499520368874
Static PQ (Pure ADC),0.49104100617114455
AO-PQ (Pure ADC Multi-Epoch),0.4837080050492659
Static PQ (Pure ADC),0.3962499904446304
AO-PQ (Pure ADC Multi-Epoch),0.3533749986672774
Static PQ (Pure ADC),0.8086250018095598
AO-PQ (Pure ADC Multi-Epoch),0.4690000059781596
Static PQ (Pure ADC),0.47654200170654804
AO-PQ (Pure ADC Multi-Epoch),0.3547910018824041
Static PQ (Pure ADC),0.4877499886788428
AO-PQ (Pure ADC Multi-Epoch),0.39337501220870763
Static PQ (Pure ADC),0.41470899304840714
AO-PQ (Pure ADC Multi-Epoch),0.6562909984495491
Static PQ (Pure ADC),0.9116250002989545
AO-PQ (Pure ADC Multi-Epoch),0.3780000115511939
Static PQ (Pure ADC),0.3979580069426447
AO-PQ (Pure ADC Multi-Epoch),0.4911249998258427
Static PQ (Pure ADC),0.4126249987166375
AO-PQ (Pure ADC Multi-Epoch),0.4417080053826794
Static PQ (Pure ADC),0.4331250092945993
AO-PQ (Pure ADC Multi-Epoch),0.4612500051734969
Static PQ (Pure ADC),0.4855419974774122
AO-PQ (Pure ADC Multi-Epoch),0.40991700370796025
Static PQ (Pure ADC),0.45087499893270433
AO-PQ (Pure ADC Multi-Epoch),0.39537501288577914
Static PQ (Pure ADC),0.44020799396093935
AO-PQ (Pure ADC Multi-Epoch),0.726083992049098
Static PQ (Pure ADC),1.0042079957202077
AO-PQ (Pure ADC Multi-Epoch),0.5223750049481168
Static PQ (Pure ADC),0.43312499474268407
AO-PQ (Pure ADC Multi-Epoch),0.4233329964336008
Static PQ (Pure ADC),0.43279200326651335
AO-PQ (Pure ADC Multi-Epoch),0.4590410098899156
Static PQ (Pure ADC),0.40416700358036906
AO-PQ (Pure ADC Multi-Epoch),0.39983300666790456
Static PQ (Pure ADC),0.9138329915003851
AO-PQ (Pure ADC Multi-Epoch),0.4547080025076866
Static PQ (Pure ADC),0.41445800161454827
AO-PQ (Pure ADC Multi-Epoch),0.44970800809096545
Static PQ (Pure ADC),0.4595420032273978
AO-PQ (Pure ADC Multi-Epoch),0.49108399252872914
Static PQ (Pure ADC),0.8383329986827448
AO-PQ (Pure ADC Multi-Epoch),0.5401250091381371
Static PQ (Pure ADC),0.9195830061798915
AO-PQ (Pure ADC Multi-Epoch),0.4397089942358434
Static PQ (Pure ADC),0.7754170073894784
AO-PQ (Pure ADC Multi-Epoch),0.4861659981543198
Static PQ (Pure ADC),0.40779200207907706
AO-PQ (Pure ADC Multi-Epoch),0.4665419983211905
Static PQ (Pure ADC),0.6999589968472719
AO-PQ (Pure ADC Multi-Epoch),0.4302500019548461
Static PQ (Pure ADC),0.7284169987542555
AO-PQ (Pure ADC Multi-Epoch),0.4167079896433279
Static PQ (Pure ADC),1.0241669951938093
AO-PQ (Pure ADC Multi-Epoch),0.5212499963818118
Static PQ (Pure ADC),0.4851669946219772
AO-PQ (Pure ADC Multi-Epoch),0.5415829946286976
Static PQ (Pure ADC),0.9342920093331486
AO-PQ (Pure ADC Multi-Epoch),0.4592909972416237
Static PQ (Pure ADC),0.44258400157559663
AO-PQ (Pure ADC Multi-Epoch),0.5146670009708032
Static PQ (Pure ADC),0.417499992181547
AO-PQ (Pure ADC Multi-Epoch),0.42004199349321425
Static PQ (Pure ADC),0.7501669897465035
AO-PQ (Pure ADC Multi-Epoch),0.3901669988408685
Static PQ (Pure ADC),0.40787499165162444
AO-PQ (Pure ADC Multi-Epoch),0.4497500049183145
Static PQ (Pure ADC),0.3964589996030554
AO-PQ (Pure ADC Multi-Epoch),0.4184160061413422
Static PQ (Pure ADC),0.3999170003226027
AO-PQ (Pure ADC Multi-Epoch),0.42174999543931335
Static PQ (Pure ADC),0.4132920003030449
AO-PQ (Pure ADC Multi-Epoch),0.35099999513477087
Static PQ (Pure ADC),0.5217919970164075
AO-PQ (Pure ADC Multi-Epoch),0.7503340020775795
Static PQ (Pure ADC),0.731708001694642
AO-PQ (Pure ADC Multi-Epoch),0.3220000071451068
Static PQ (Pure ADC),0.47395900764968246
AO-PQ (Pure ADC Multi-Epoch),0.4922499938402325
Static PQ (Pure ADC),0.6209999992279336
AO-PQ (Pure ADC Multi-Epoch),0.6094170094002038
Static PQ (Pure ADC),0.5082079878775403
AO-PQ (Pure ADC Multi-Epoch),0.5347080004867166
Static PQ (Pure ADC),0.9992499981308356
AO-PQ (Pure ADC Multi-Epoch),0.538249994860962
Static PQ (Pure ADC),0.48291699204128236
AO-PQ (Pure ADC Multi-Epoch),0.5172920064069331
Static PQ (Pure ADC),0.5181659944355488
AO-PQ (Pure ADC Multi-Epoch),0.5018340016249567
Static PQ (Pure ADC),1.2592499988386407
AO-PQ (Pure ADC Multi-Epoch),0.5149170028744265
Static PQ (Pure ADC),1.0344579932279885
AO-PQ (Pure ADC Multi-Epoch),0.5141669971635565
Static PQ (Pure ADC),1.164291999884881
AO-PQ (Pure ADC Multi-Epoch),0.556500002858229
Static PQ (Pure ADC),0.6460829899879172
AO-PQ (Pure ADC Multi-Epoch),0.5720829940401018
Static PQ (Pure ADC),0.8438329969067127
AO-PQ (Pure ADC Multi-Epoch),0.738000002456829
Static PQ (Pure ADC),0.5194170080358163
AO-PQ (Pure ADC Multi-Epoch),0.4840420006075874
Static PQ (Pure ADC),0.4597910010488704
AO-PQ (Pure ADC Multi-Epoch),0.4734999965876341
Static PQ (Pure ADC),0.4847080126637593
AO-PQ (Pure ADC Multi-Epoch),0.4601660039043054
Static PQ (Pure ADC),0.535167011548765
AO-PQ (Pure ADC Multi-Epoch),0.5123750015627593
Static PQ (Pure ADC),0.5655419954564422
AO-PQ (Pure ADC Multi-Epoch),0.4531660088105127
Static PQ (Pure ADC),0.530958001036197
AO-PQ (Pure ADC Multi-Epoch),0.4232079954817891
Static PQ (Pure ADC),0.9124589996645227
AO-PQ (Pure ADC Multi-Epoch),0.8441250101896003
Static PQ (Pure ADC),0.9915830014506355
AO-PQ (Pure ADC Multi-Epoch),0.43754199577961117
Static PQ (Pure ADC),0.873625001986511
AO-PQ (Pure ADC Multi-Epoch),0.47208300384227186
Static PQ (Pure ADC),0.6604999944102019
AO-PQ (Pure ADC Multi-Epoch),0.7272910006577149
Static PQ (Pure ADC),0.6491249951068312
AO-PQ (Pure ADC Multi-Epoch),0.4079589998582378
Static PQ (Pure ADC),0.8258749876404181
AO-PQ (Pure ADC Multi-Epoch),0.4758750001201406
Static PQ (Pure ADC),0.7459999906131998
AO-PQ (Pure ADC Multi-Epoch),0.4598749947035685
Static PQ (Pure ADC),0.8057499944698066
AO-PQ (Pure ADC Multi-Epoch),0.4248750046826899
Static PQ (Pure ADC),0.47137500951066613
AO-PQ (Pure ADC Multi-Epoch),0.38458401104435325
Static PQ (Pure ADC),0.48533399240113795
AO-PQ (Pure ADC Multi-Epoch),0.35370899422559887
Static PQ (Pure ADC),1.0641660046530887
AO-PQ (Pure ADC Multi-Epoch),0.4430410044733435
Static PQ (Pure ADC),0.4514169995673001
AO-PQ (Pure ADC Multi-Epoch),0.39695799932815135
Static PQ (Pure ADC),0.5126660107634962
AO-PQ (Pure ADC Multi-Epoch),0.43162499787285924
Static PQ (Pure ADC),0.9824999870033935
AO-PQ (Pure ADC Multi-Epoch),0.5207499925745651
Static PQ (Pure ADC),0.48237500595860183
AO-PQ (Pure ADC Multi-Epoch),0.45858300291001797
Static PQ (Pure ADC),0.7114999898476526
AO-PQ (Pure ADC Multi-Epoch),0.56245899759233
Static PQ (Pure ADC),0.54095899395179
AO-PQ (Pure ADC Multi-Epoch),0.48824999248608947
Static PQ (Pure ADC),0.5828749999636784
AO-PQ (Pure ADC Multi-Epoch),0.4827919910894707
Static PQ (Pure ADC),0.5080409900983796
AO-PQ (Pure ADC Multi-Epoch),0.51420800446067
Static PQ (Pure ADC),0.5178330029593781
AO-PQ (Pure ADC Multi-Epoch),0.4530409933067858
Static PQ (Pure ADC),0.5290829867590219
AO-PQ (Pure ADC Multi-Epoch),0.4334999975981191
Static PQ (Pure ADC),0.4849580000154674
AO-PQ (Pure ADC Multi-Epoch),0.4223750001983717
Static PQ (Pure ADC),0.542792011401616
AO-PQ (Pure ADC Multi-Epoch),0.5126670002937317
Static PQ (Pure ADC),0.4986660060239956
AO-PQ (Pure ADC Multi-Epoch),0.42808399302884936
Static PQ (Pure ADC),0.6167090032249689
AO-PQ (Pure ADC Multi-Epoch),0.5587920022662729
Static PQ (Pure ADC),0.4878750041825697
AO-PQ (Pure ADC Multi-Epoch),0.4947499983245507
Static PQ (Pure ADC),0.519209002959542
AO-PQ (Pure ADC Multi-Epoch),0.40291699406225234
Static PQ (Pure ADC),0.5070419865660369
AO-PQ (Pure ADC Multi-Epoch),0.44020799396093935
Static PQ (Pure ADC),0.8534160006092861
AO-PQ (Pure ADC Multi-Epoch),0.5362079973565415
Static PQ (Pure ADC),0.4940830112900585
AO-PQ (Pure ADC Multi-Epoch),0.49208299606107175
Static PQ (Pure ADC),0.6527079967781901
AO-PQ (Pure ADC Multi-Epoch),0.37200000951997936
Static PQ (Pure ADC),0.5433750047814101
AO-PQ (Pure ADC Multi-Epoch),0.5047919985372573
Static PQ (Pure ADC),1.0655420046532527
AO-PQ (Pure ADC Multi-Epoch),0.4223750001983717
Static PQ (Pure ADC),0.5155420076334849
AO-PQ (Pure ADC Multi-Epoch),0.48420901293866336
Static PQ (Pure ADC),0.5254169955151156
AO-PQ (Pure ADC Multi-Epoch),0.509833000251092
Static PQ (Pure ADC),0.4541670059552416
AO-PQ (Pure ADC Multi-Epoch),0.4099590005353093
Static PQ (Pure ADC),0.4501670046010986
AO-PQ (Pure ADC Multi-Epoch),0.4123329999856651
Static PQ (Pure ADC),0.44991698814556
AO-PQ (Pure ADC Multi-Epoch),0.45804199180565774
Static PQ (Pure ADC),0.9124580101342872
AO-PQ (Pure ADC Multi-Epoch),0.40829200588632375
Static PQ (Pure ADC),0.8742079953663051
AO-PQ (Pure ADC Multi-Epoch),0.39666699012741446
Static PQ (Pure ADC),0.5006669962313026
AO-PQ (Pure ADC Multi-Epoch),0.45891699846833944
Static PQ (Pure ADC),0.8694999996805564
AO-PQ (Pure ADC Multi-Epoch),0.7520419894717634
Static PQ (Pure ADC),0.49516699800733477
AO-PQ (Pure ADC Multi-Epoch),0.399791999370791
Static PQ (Pure ADC),0.9773749916348606
AO-PQ (Pure ADC Multi-Epoch),0.6553749990416691
Static PQ (Pure ADC),0.516707994393073
AO-PQ (Pure ADC Multi-Epoch),0.48545798927079886
Static PQ (Pure ADC),0.8333750010933727
AO-PQ (Pure ADC Multi-Epoch),0.7971660088514909
Static PQ (Pure ADC),0.9293329931097105
AO-PQ (Pure ADC Multi-Epoch),0.7553339964943007
Static PQ (Pure ADC),0.7574580085929483
AO-PQ (Pure ADC Multi-Epoch),0.46291699982248247
Static PQ (Pure ADC),0.5441660032374784
AO-PQ (Pure ADC Multi-Epoch),0.5723340000258759
Static PQ (Pure ADC),0.5186250054975972
AO-PQ (Pure ADC Multi-Epoch),0.5780830106232315
Static PQ (Pure ADC),0.567750001209788
AO-PQ (Pure ADC Multi-Epoch),0.6360840052366257
Static PQ (Pure ADC),0.5611250089714304
AO-PQ (Pure ADC Multi-Epoch),0.47987500147428364
Static PQ (Pure ADC),0.5890839966014028
AO-PQ (Pure ADC Multi-Epoch),0.6343330023810267
Static PQ (Pure ADC),0.8886670111678541
AO-PQ (Pure ADC Multi-Epoch),0.5743329966207966
Static PQ (Pure ADC),0.4967920103808865
AO-PQ (Pure ADC Multi-Epoch),0.510042009409517
Static PQ (Pure ADC),0.5012500041630119
AO-PQ (Pure ADC Multi-Epoch),0.5542080034501851
Static PQ (Pure ADC),0.5438329972093925
AO-PQ (Pure ADC Multi-Epoch),0.4385000065667555
Static PQ (Pure ADC),0.5850000015925616
AO-PQ (Pure ADC Multi-Epoch),0.5368749989429489
Static PQ (Pure ADC),0.4974170005880296
AO-PQ (Pure ADC Multi-Epoch),0.502042006701231
Static PQ (Pure ADC),0.5602500023087487
AO-PQ (Pure ADC Multi-Epoch),0.47724999603815377
Static PQ (Pure ADC),0.5824999971082434
AO-PQ (Pure ADC Multi-Epoch),0.4939580103382468
Static PQ (Pure ADC),0.49087501247413456
AO-PQ (Pure ADC Multi-Epoch),0.561791006475687
Static PQ (Pure ADC),0.793583007180132
AO-PQ (Pure ADC Multi-Epoch),0.4448340041562915
Static PQ (Pure ADC),0.560125001356937
AO-PQ (Pure ADC Multi-Epoch),0.8122500003082678
Static PQ (Pure ADC),0.6273340113693848
AO-PQ (Pure ADC Multi-Epoch),0.5209170049056411
Static PQ (Pure ADC),0.8212079992517829
AO-PQ (Pure ADC Multi-Epoch),0.7536249904660508
Static PQ (Pure ADC),0.4486250109039247
AO-PQ (Pure ADC Multi-Epoch),0.4202090058242902
Static PQ (Pure ADC),0.4804580094059929
AO-PQ (Pure ADC Multi-Epoch),0.4409579996718094
Static PQ (Pure ADC),0.49575000593904406
AO-PQ (Pure ADC Multi-Epoch),0.4591250035446137
Static PQ (Pure ADC),0.5042919947300106
AO-PQ (Pure ADC Multi-Epoch),0.4257910040905699
Static PQ (Pure ADC),0.7077080081216991
AO-PQ (Pure ADC Multi-Epoch),0.47029199777171016
Static PQ (Pure ADC),0.6157500029075891
AO-PQ (Pure ADC Multi-Epoch),0.5574169917963445
Static PQ (Pure ADC),0.5870000022696331
AO-PQ (Pure ADC Multi-Epoch),0.5192920070840046
Static PQ (Pure ADC),0.8787080005276948
AO-PQ (Pure ADC Multi-Epoch),0.41195799713023007
Static PQ (Pure ADC),0.5196249985601753
AO-PQ (Pure ADC Multi-Epoch),0.49729199963621795
Static PQ (Pure ADC),0.47612500202376395
AO-PQ (Pure ADC Multi-Epoch),0.4521670052781701
Static PQ (Pure ADC),0.5532089999178424
AO-PQ (Pure ADC Multi-Epoch),0.8013750048121437
Static PQ (Pure ADC),0.48945899470709264
AO-PQ (Pure ADC Multi-Epoch),0.5898340023122728
Static PQ (Pure ADC),0.49945799401029944
AO-PQ (Pure ADC Multi-Epoch),0.5372079904191196
Static PQ (Pure ADC),0.6078750011511147
AO-PQ (Pure ADC Multi-Epoch),0.47391699627041817
Static PQ (Pure ADC),0.5661670002155006
AO-PQ (Pure ADC Multi-Epoch),0.5135410028742626
Static PQ (Pure ADC),0.6156249874038622
AO-PQ (Pure ADC Multi-Epoch),0.5110000056447461
Static PQ (Pure ADC),0.5734169972129166
AO-PQ (Pure ADC Multi-Epoch),0.37908399826847017
Static PQ (Pure ADC),0.5640000017592683
AO-PQ (Pure ADC Multi-Epoch),0.6082920008338988
Static PQ (Pure ADC),0.6053750112187117
AO-PQ (Pure ADC Multi-Epoch),0.41479199717286974
Static PQ (Pure ADC),0.5204580083955079
AO-PQ (Pure ADC Multi-Epoch),0.3509170055622235
Static PQ (Pure ADC),0.5051670013926923
AO-PQ (Pure ADC Multi-Epoch),0.41866600804496557
Static PQ (Pure ADC),0.4387500084703788
AO-PQ (Pure ADC Multi-Epoch),0.7240410050144419
Static PQ (Pure ADC),0.438666989794001
AO-PQ (Pure ADC Multi-Epoch),0.3966250078519806
Static PQ (Pure ADC),0.5252080009086058
AO-PQ (Pure ADC Multi-Epoch),0.724500001524575
Static PQ (Pure ADC),0.5645420023938641
AO-PQ (Pure ADC Multi-Epoch),0.4964170075254515
Static PQ (Pure ADC),0.4673749936046079
AO-PQ (Pure ADC Multi-Epoch),0.3699590015457943
Static PQ (Pure ADC),0.5038340023020282
AO-PQ (Pure ADC Multi-Epoch),0.7838750025257468
Static PQ (Pure ADC),0.4887500108452514
AO-PQ (Pure ADC Multi-Epoch),0.3867499908665195
Static PQ (Pure ADC),0.5391250015236437
AO-PQ (Pure ADC Multi-Epoch),0.3741249965969473
Static PQ (Pure ADC),0.5469589959830046
AO-PQ (Pure ADC Multi-Epoch),0.4432909918250516
Static PQ (Pure ADC),0.4325829941080883
AO-PQ (Pure ADC Multi-Epoch),0.6606669921893626
Static PQ (Pure ADC),0.4512089944910258
AO-PQ (Pure ADC Multi-Epoch),0.6410000059986487
Static PQ (Pure ADC),0.5498749960679561
AO-PQ (Pure ADC Multi-Epoch),0.46437501441687346
Static PQ (Pure ADC),0.5259999888949096
AO-PQ (Pure ADC Multi-Epoch),0.4816250002477318
Static PQ (Pure ADC),0.5593340029008687
AO-PQ (Pure ADC Multi-Epoch),0.36433299828786403
Static PQ (Pure ADC),0.5455829959828407
AO-PQ (Pure ADC Multi-Epoch),0.7763340108795092
Static PQ (Pure ADC),0.549625008716248
AO-PQ (Pure ADC Multi-Epoch),0.5044999998062849
Static PQ (Pure ADC),1.0465410014148802
AO-PQ (Pure ADC Multi-Epoch),0.5028750019846484
Static PQ (Pure ADC),0.5672499974025413
AO-PQ (Pure ADC Multi-Epoch),0.5072499916423112
Static PQ (Pure ADC),0.5686249933205545
AO-PQ (Pure ADC Multi-Epoch),0.7184169953688979
Static PQ (Pure ADC),0.6180839991429821
AO-PQ (Pure ADC Multi-Epoch),0.48166699707508087
Static PQ (Pure ADC),0.6406669999705628
AO-PQ (Pure ADC Multi-Epoch),0.5255839932942763
Static PQ (Pure ADC),0.6037090060999617
AO-PQ (Pure ADC Multi-Epoch),0.7613750058226287
Static PQ (Pure ADC),0.6168749969219789
AO-PQ (Pure ADC Multi-Epoch),0.4926249966956675
Static PQ (Pure ADC),1.2050420045852661
AO-PQ (Pure ADC Multi-Epoch),0.4425000079208985
Static PQ (Pure ADC),0.9386669989908114
AO-PQ (Pure ADC Multi-Epoch),0.4875830054515973
Static PQ (Pure ADC),0.6209999992279336
AO-PQ (Pure ADC Multi-Epoch),0.6737920048180968
Static PQ (Pure ADC),0.5348749982658774
AO-PQ (Pure ADC Multi-Epoch),0.5490000039571896
Static PQ (Pure ADC),0.519374996656552
AO-PQ (Pure ADC Multi-Epoch),0.4669579939218238
Static PQ (Pure ADC),0.4861670022364706
AO-PQ (Pure ADC Multi-Epoch),0.5188749928493053
Static PQ (Pure ADC),0.8767499966779724
AO-PQ (Pure ADC Multi-Epoch),0.550208002096042
Static PQ (Pure ADC),0.5252499977359548
AO-PQ (Pure ADC Multi-Epoch),0.48754199815448374
Static PQ (Pure ADC),0.5182500026421621
AO-PQ (Pure ADC Multi-Epoch),0.5554579984163865
Static PQ (Pure ADC),0.5655419954564422
AO-PQ (Pure ADC Multi-Epoch),0.542583002243191
Static PQ (Pure ADC),0.5868750013178214
AO-PQ (Pure ADC Multi-Epoch),0.4845410003326833
Static PQ (Pure ADC),0.7194579957285896
AO-PQ (Pure ADC Multi-Epoch),0.5493749922607094
Static PQ (Pure ADC),0.5182500026421621
AO-PQ (Pure ADC Multi-Epoch),0.4759159928653389
Static PQ (Pure ADC),0.5710409895982593
AO-PQ (Pure ADC Multi-Epoch),0.47812500270083547
Static PQ (Pure ADC),0.450249994173646
AO-PQ (Pure ADC Multi-Epoch),0.4928339913021773
Static PQ (Pure ADC),0.5531250062631443
AO-PQ (Pure ADC Multi-Epoch),0.43445799383334816
Static PQ (Pure ADC),0.5189579969737679
AO-PQ (Pure ADC Multi-Epoch),0.38012499862816185
Static PQ (Pure ADC),0.52375000086613
AO-PQ (Pure ADC Multi-Epoch),0.5065829900559038
Static PQ (Pure ADC),0.5875409988220781
AO-PQ (Pure ADC Multi-Epoch),0.47233399527613074
Static PQ (Pure ADC),0.493874991661869
AO-PQ (Pure ADC Multi-Epoch),0.5542919971048832
Static PQ (Pure ADC),0.5573329981416464
AO-PQ (Pure ADC Multi-Epoch),0.4052079893881455
Static PQ (Pure ADC),0.5407080025179312
AO-PQ (Pure ADC Multi-Epoch),0.36183300835546106
Static PQ (Pure ADC),0.5599580035777763
AO-PQ (Pure ADC Multi-Epoch),0.5757500039180741
Static PQ (Pure ADC),0.5294580041663721
AO-PQ (Pure ADC Multi-Epoch),0.600665996898897
Static PQ (Pure ADC),0.5973340012133121
AO-PQ (Pure ADC Multi-Epoch),0.8742499921936542
Static PQ (Pure ADC),0.5585829931078479
AO-PQ (Pure ADC Multi-Epoch),0.5799999926239252
Static PQ (Pure ADC),1.0179580131080002
AO-PQ (Pure ADC Multi-Epoch),0.4870839911745861
Static PQ (Pure ADC),0.5379159993026406
AO-PQ (Pure ADC Multi-Epoch),0.4684589948737994
Static PQ (Pure ADC),0.5599169962806627
AO-PQ (Pure ADC Multi-Epoch),0.5005000130040571
Static PQ (Pure ADC),0.6419999990612268
AO-PQ (Pure ADC Multi-Epoch),0.5562500009546056
Static PQ (Pure ADC),0.5531250062631443
AO-PQ (Pure ADC Multi-Epoch),0.8737499883864075
Static PQ (Pure ADC),0.4962090024491772
AO-PQ (Pure ADC Multi-Epoch),0.5198330036364496
Static PQ (Pure ADC),0.6604999944102019
AO-PQ (Pure ADC Multi-Epoch),0.5795000033685938
Static PQ (Pure ADC),1.094584004022181
AO-PQ (Pure ADC Multi-Epoch),0.5784169916296378
Static PQ (Pure ADC),0.5675830034306273
AO-PQ (Pure ADC Multi-Epoch),0.5767919938080013
Static PQ (Pure ADC),0.6308329902822152
AO-PQ (Pure ADC Multi-Epoch),0.5602919991360977
Static PQ (Pure ADC),0.5632500106003135
AO-PQ (Pure ADC Multi-Epoch),0.8946669986471534
Static PQ (Pure ADC),1.101000001654029
AO-PQ (Pure ADC Multi-Epoch),0.5676250002579764
Static PQ (Pure ADC),0.5894170026294887
AO-PQ (Pure ADC Multi-Epoch),0.8643750043120235
Static PQ (Pure ADC),0.545832997886464
AO-PQ (Pure ADC Multi-Epoch),0.5056249938206747
Static PQ (Pure ADC),0.6886250048410147
AO-PQ (Pure ADC Multi-Epoch),0.458249996881932
Static PQ (Pure ADC),0.6418749981094152
AO-PQ (Pure ADC Multi-Epoch),0.46808300248812884
Static PQ (Pure ADC),0.5181250016903505
AO-PQ (Pure ADC Multi-Epoch),0.8405000116908923
Static PQ (Pure ADC),0.5394159961724654
AO-PQ (Pure ADC Multi-Epoch),0.8423330000368878
Static PQ (Pure ADC),0.5252499977359548
AO-PQ (Pure ADC Multi-Epoch),0.6525829958263785
Static PQ (Pure ADC),0.6395410018740222
AO-PQ (Pure ADC Multi-Epoch),0.43062499025836587
Static PQ (Pure ADC),0.6029579963069409
AO-PQ (Pure ADC Multi-Epoch),0.5667499935952947
Static PQ (Pure ADC),0.5758749903179705
AO-PQ (Pure ADC Multi-Epoch),0.5228750087553635
Static PQ (Pure ADC),0.5561659927479923
AO-PQ (Pure ADC Multi-Epoch),0.5328329862095416
Static PQ (Pure ADC),0.5885830032639205
AO-PQ (Pure ADC Multi-Epoch),0.4587500006891787
Static PQ (Pure ADC),0.5041250115027651
AO-PQ (Pure ADC Multi-Epoch),0.4150830063736066
Static PQ (Pure ADC),0.5879170057596639
AO-PQ (Pure ADC Multi-Epoch),0.4612500051734969
Static PQ (Pure ADC),0.6230409926502034
AO-PQ (Pure ADC Multi-Epoch),0.45487500028684735
Static PQ (Pure ADC),0.5357500049285591
AO-PQ (Pure ADC Multi-Epoch),0.9369170002173632
Static PQ (Pure ADC),0.7172499899752438
AO-PQ (Pure ADC Multi-Epoch),0.7022080098977312
Static PQ (Pure ADC),0.5326249956851825
AO-PQ (Pure ADC Multi-Epoch),0.658417004160583
Static PQ (Pure ADC),1.0107910056831315
AO-PQ (Pure ADC Multi-Epoch),0.8572500082664192
Static PQ (Pure ADC),0.6446670013247058
AO-PQ (Pure ADC Multi-Epoch),0.7111669983714819
Static PQ (Pure ADC),0.7984160038176924
AO-PQ (Pure ADC Multi-Epoch),0.5875000060768798
Static PQ (Pure ADC),0.5732080026064068
AO-PQ (Pure ADC Multi-Epoch),0.5128329939907417
Static PQ (Pure ADC),0.7035829912638292
AO-PQ (Pure ADC Multi-Epoch),0.5383749958127737
Static PQ (Pure ADC),0.6682910025119781
AO-PQ (Pure ADC Multi-Epoch),0.6610419950447977
Static PQ (Pure ADC),0.5251659895293415
AO-PQ (Pure ADC Multi-Epoch),0.47354199341498315
Static PQ (Pure ADC),0.43337501119822264
AO-PQ (Pure ADC Multi-Epoch),0.39450000622309744
Static PQ (Pure ADC),0.8770419954089448
AO-PQ (Pure ADC Multi-Epoch),0.8150000066962093
Static PQ (Pure ADC),0.5802910018246621
AO-PQ (Pure ADC Multi-Epoch),0.6348750030156225
